weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-baseline,inc death,1,CY,1,1,0.4,0.84,-0.04,58,1,Cyprus
All,EuroCOVIDhub-ensemble,inc death,1,CY,0.8,0.73,0.55,0.88,0.05,58,1,Cyprus
All,ILM-EKF,inc death,1,CY,0.84,1.01,0.86,1,0.08,57,1,Cyprus
All,MUNI-ARIMA,inc death,1,CY,0.97,0.83,0.44,0.95,-0.04,55,1,Cyprus
All,SDSC_ISG-TrendModel,inc death,1,CY,1.15,1.13,0.39,0.92,-0.09,56,1,Cyprus
All,USC-SIkJalpha,inc death,1,CY,0.76,0.82,0.45,0.57,0.07,58,1,Cyprus
All,EuroCOVIDhub-baseline,inc death,3,CY,1,1,0.58,0.91,0,57,1,Cyprus
All,EuroCOVIDhub-ensemble,inc death,3,CY,0.9,0.87,0.56,0.91,0.09,57,1,Cyprus
All,ILM-EKF,inc death,3,CY,1.31,1.98,0.82,1,0.11,56,1,Cyprus
All,MUNI-ARIMA,inc death,3,CY,0.96,0.92,0.57,0.98,0.02,53,1,Cyprus
All,USC-SIkJalpha,inc death,3,CY,1.26,1.51,0.33,0.53,0.14,57,1,Cyprus
All,EuroCOVIDhub-baseline,inc death,2,CY,1,1,0.5,0.9,-0.03,58,1,Cyprus
All,EuroCOVIDhub-ensemble,inc death,2,CY,0.83,0.81,0.57,0.93,0.03,58,1,Cyprus
All,ILM-EKF,inc death,2,CY,0.91,1.42,0.86,1,0.09,57,1,Cyprus
All,MUNI-ARIMA,inc death,2,CY,0.98,0.93,0.44,0.93,-0.05,55,1,Cyprus
All,USC-SIkJalpha,inc death,2,CY,1.09,1.31,0.31,0.45,0.06,58,1,Cyprus
All,EuroCOVIDhub-baseline,inc death,4,CY,1,1,0.53,0.93,-0.01,57,1,Cyprus
All,EuroCOVIDhub-ensemble,inc death,4,CY,0.84,0.88,0.63,0.93,0.06,57,1,Cyprus
All,ILM-EKF,inc death,4,CY,1.9,2.97,0.76,0.98,0.11,55,1,Cyprus
All,MUNI-ARIMA,inc death,4,CY,0.91,0.92,0.5,0.94,-0.02,54,1,Cyprus
All,USC-SIkJalpha,inc death,4,CY,1.28,1.59,0.28,0.58,-0.06,57,1,Cyprus
All,EuroCOVIDhub-baseline,inc case,1,CZ,1,1,0.41,0.88,0.11,85,1,Czechia
All,EuroCOVIDhub-ensemble,inc case,1,CZ,0.72,0.6,0.62,0.96,0.02,85,1,Czechia
All,ILM-EKF,inc case,1,CZ,0.85,0.68,0.49,0.87,0,84,1,Czechia
All,MUNI-ARIMA,inc case,1,CZ,0.69,0.66,0.64,0.91,0.03,75,1,Czechia
All,SDSC_ISG-TrendModel,inc case,1,CZ,0.69,0.99,0.5,0.94,-0.11,81,1,Czechia
All,USC-SIkJalpha,inc case,1,CZ,0.78,0.75,0.25,0.53,0.37,85,1,Czechia
All,EuroCOVIDhub-baseline,inc case,2,CZ,1,1,0.54,0.81,0.11,85,1,Czechia
All,EuroCOVIDhub-ensemble,inc case,2,CZ,0.82,0.71,0.47,0.88,0.05,85,1,Czechia
All,ILM-EKF,inc case,2,CZ,1.31,1.15,0.37,0.77,0,84,1,Czechia
All,MUNI-ARIMA,inc case,2,CZ,0.82,0.81,0.63,0.89,0.04,75,1,Czechia
All,USC-SIkJalpha,inc case,2,CZ,0.93,0.91,0.14,0.31,0.3,85,1,Czechia
All,EuroCOVIDhub-baseline,inc case,3,CZ,1,1,0.57,0.8,0.11,84,1,Czechia
All,EuroCOVIDhub-ensemble,inc case,3,CZ,0.84,0.75,0.42,0.82,0.03,84,1,Czechia
All,ILM-EKF,inc case,3,CZ,1.75,1.56,0.31,0.77,-0.02,83,1,Czechia
All,MUNI-ARIMA,inc case,3,CZ,0.87,0.81,0.63,0.94,0.03,67,1,Czechia
All,USC-SIkJalpha,inc case,3,CZ,1.04,1.04,0.17,0.26,0.25,84,1,Czechia
All,EuroCOVIDhub-baseline,inc case,4,CZ,1,1,0.55,0.78,0.12,83,1,Czechia
All,EuroCOVIDhub-ensemble,inc case,4,CZ,0.9,0.8,0.4,0.83,0.03,83,1,Czechia
All,ILM-EKF,inc case,4,CZ,2.66,2.38,0.31,0.73,-0.03,81,1,Czechia
All,MUNI-ARIMA,inc case,4,CZ,0.95,0.9,0.64,0.92,0.04,66,1,Czechia
All,USC-SIkJalpha,inc case,4,CZ,0.98,1,0.18,0.31,0.21,83,1,Czechia
All,EuroCOVIDhub-baseline,inc death,1,CZ,1,1,0.48,0.99,0.12,85,1,Czechia
All,EuroCOVIDhub-ensemble,inc death,1,CZ,0.61,0.62,0.68,0.96,0.01,85,1,Czechia
All,ILM-EKF,inc death,1,CZ,0.61,0.92,0.89,0.99,0.05,84,1,Czechia
All,MUNI-ARIMA,inc death,1,CZ,0.68,0.71,0.64,0.97,-0.03,75,1,Czechia
All,SDSC_ISG-TrendModel,inc death,1,CZ,0.79,0.99,0.58,0.97,-0.06,81,1,Czechia
All,USC-SIkJalpha,inc death,1,CZ,0.98,1.08,0.27,0.38,0.14,85,1,Czechia
All,EuroCOVIDhub-baseline,inc death,2,CZ,1,1,0.62,0.95,0.14,85,1,Czechia
All,EuroCOVIDhub-ensemble,inc death,2,CZ,0.66,0.62,0.64,0.95,0.05,85,1,Czechia
All,ILM-EKF,inc death,2,CZ,0.66,0.75,0.83,0.99,0.07,84,1,Czechia
All,MUNI-ARIMA,inc death,2,CZ,0.74,0.7,0.57,0.96,-0.02,75,1,Czechia
All,USC-SIkJalpha,inc death,2,CZ,0.94,1.06,0.26,0.42,0.14,85,1,Czechia
All,EuroCOVIDhub-baseline,inc death,3,CZ,1,1,0.64,0.89,0.15,84,1,Czechia
All,EuroCOVIDhub-ensemble,inc death,3,CZ,0.71,0.66,0.6,0.92,0.03,84,1,Czechia
All,ILM-EKF,inc death,3,CZ,0.83,0.85,0.66,0.98,0.08,83,1,Czechia
All,MUNI-ARIMA,inc death,3,CZ,0.79,0.73,0.67,0.96,-0.04,73,1,Czechia
All,USC-SIkJalpha,inc death,3,CZ,0.92,1.07,0.2,0.4,0.04,84,1,Czechia
All,EuroCOVIDhub-baseline,inc death,4,CZ,1,1,0.64,0.88,0.14,83,1,Czechia
All,EuroCOVIDhub-ensemble,inc death,4,CZ,0.8,0.77,0.53,0.9,-0.01,83,1,Czechia
All,ILM-EKF,inc death,4,CZ,1.17,1.19,0.54,0.96,0.04,81,1,Czechia
All,MUNI-ARIMA,inc death,4,CZ,0.77,0.73,0.68,0.99,-0.05,72,1,Czechia
All,USC-SIkJalpha,inc death,4,CZ,0.95,1.12,0.19,0.36,0.06,83,1,Czechia
All,AMM-EpiInvert,inc case,1,DE,1.04,0.88,0.45,1,0.15,12,1,Germany
All,CovidMetrics-epiBATS,inc case,1,DE,0.72,0.74,0.41,0.7,0.02,54,1,Germany
All,EuroCOVIDhub-baseline,inc case,1,DE,1,1,0.18,0.91,0.03,57,1,Germany
All,EuroCOVIDhub-ensemble,inc case,1,DE,0.75,0.62,0.54,0.98,0.06,57,1,Germany
All,HZI-AgeExtendedSEIR,inc case,1,DE,0.69,0.67,0.65,0.95,0.02,56,1,Germany
All,ILM-EKF,inc case,1,DE,0.89,0.81,0.41,0.88,0.03,56,1,Germany
All,ITWW-county_repro,inc case,1,DE,1.09,1.35,0.09,0.31,0.47,55,1,Germany
All,MUNI-ARIMA,inc case,1,DE,0.83,0.77,0.34,0.81,0.13,53,1,Germany
All,SDSC_ISG-TrendModel,inc case,1,DE,0.98,0.98,0.5,0.91,0,55,1,Germany
All,USC-SIkJalpha,inc case,1,DE,1.65,1.53,0.23,0.54,0.09,57,1,Germany
All,itwm-dSEIR,inc case,1,DE,0.84,0.79,0.46,0.82,0.06,57,1,Germany
All,AMM-EpiInvert,inc case,4,DE,1.11,0.97,0.56,1,-0.12,10,1,Germany
All,CovidMetrics-epiBATS,inc case,4,DE,1.01,1.03,0.45,0.81,-0.01,47,1,Germany
All,EuroCOVIDhub-baseline,inc case,4,DE,1,1,0.22,0.66,0.06,50,1,Germany
All,EuroCOVIDhub-ensemble,inc case,4,DE,0.97,0.88,0.46,0.88,0.02,50,1,Germany
All,HZI-AgeExtendedSEIR,inc case,4,DE,1.02,1.13,0.65,0.88,0.08,49,1,Germany
All,ILM-EKF,inc case,4,DE,1.41,1.38,0.35,0.82,0.02,49,1,Germany
All,ITWW-county_repro,inc case,4,DE,2.12,2.72,0.15,0.31,0.39,48,1,Germany
All,MUNI-ARIMA,inc case,4,DE,1.1,1.06,0.33,0.87,0.03,46,1,Germany
All,USC-SIkJalpha,inc case,4,DE,2.51,2.36,0.22,0.42,0.02,50,1,Germany
All,itwm-dSEIR,inc case,4,DE,1.32,1.66,0.58,0.9,-0.1,50,1,Germany
All,AMM-EpiInvert,inc case,3,DE,1.12,1.03,0.4,0.9,-0,11,1,Germany
All,CovidMetrics-epiBATS,inc case,3,DE,0.93,0.97,0.5,0.79,-0.03,48,1,Germany
All,EuroCOVIDhub-baseline,inc case,3,DE,1,1,0.21,0.75,0.03,53,1,Germany
All,EuroCOVIDhub-ensemble,inc case,3,DE,1,0.91,0.49,0.91,0,53,1,Germany
All,HZI-AgeExtendedSEIR,inc case,3,DE,1,1.05,0.6,0.9,0.06,53,1,Germany
All,ILM-EKF,inc case,3,DE,1.31,1.24,0.31,0.87,0.05,52,1,Germany
All,ITWW-county_repro,inc case,3,DE,1.79,2.32,0.08,0.25,0.45,51,1,Germany
All,MUNI-ARIMA,inc case,3,DE,1.02,0.98,0.35,0.79,0.05,48,1,Germany
All,USC-SIkJalpha,inc case,3,DE,3.58,2.96,0.13,0.34,0.06,53,1,Germany
All,itwm-dSEIR,inc case,3,DE,1.36,1.51,0.55,0.87,-0.04,53,1,Germany
All,AMM-EpiInvert,inc case,2,DE,1.15,1.01,0.45,0.82,0.11,12,1,Germany
All,CovidMetrics-epiBATS,inc case,2,DE,0.8,0.86,0.49,0.75,-0.01,51,1,Germany
All,EuroCOVIDhub-baseline,inc case,2,DE,1,1,0.2,0.82,0.1,55,1,Germany
All,EuroCOVIDhub-ensemble,inc case,2,DE,0.93,0.83,0.4,0.89,0.04,55,1,Germany
All,HZI-AgeExtendedSEIR,inc case,2,DE,0.85,0.82,0.56,0.89,0.07,55,1,Germany
All,ILM-EKF,inc case,2,DE,1.23,1.17,0.31,0.83,0.04,54,1,Germany
All,ITWW-county_repro,inc case,2,DE,1.33,1.7,0.06,0.3,0.39,53,1,Germany
All,MUNI-ARIMA,inc case,2,DE,0.92,0.89,0.31,0.78,0.05,51,1,Germany
All,USC-SIkJalpha,inc case,2,DE,1.55,1.61,0.18,0.31,0.09,55,1,Germany
All,itwm-dSEIR,inc case,2,DE,1.13,1.17,0.47,0.84,0.04,55,1,Germany
All,EuroCOVIDhub-baseline,inc death,1,DE,1,1,0.48,1,0.05,58,1,Germany
All,EuroCOVIDhub-ensemble,inc death,1,DE,0.8,0.78,0.71,1,-0.02,58,1,Germany
All,HZI-AgeExtendedSEIR,inc death,1,DE,0.88,0.91,0.74,1,0.04,57,1,Germany
All,ILM-EKF,inc death,1,DE,1.13,1.62,0.79,0.98,0.08,57,1,Germany
All,ITWW-county_repro,inc death,1,DE,1.43,1.85,0.05,0.2,-0.27,56,1,Germany
All,MUNI-ARIMA,inc death,1,DE,1.03,0.96,0.39,0.96,0.05,51,1,Germany
All,SDSC_ISG-TrendModel,inc death,1,DE,1.21,1.26,0.59,0.91,-0.04,54,1,Germany
All,USC-SIkJalpha,inc death,1,DE,0.97,0.99,0.59,0.78,-0.06,58,1,Germany
All,itwm-dSEIR,inc death,1,DE,0.99,0.98,0.52,0.88,0.1,58,1,Germany
All,EuroCOVIDhub-baseline,inc death,2,DE,1,1,0.63,1,0.09,54,1,Germany
All,EuroCOVIDhub-ensemble,inc death,2,DE,0.81,0.76,0.74,1,0,54,1,Germany
All,HZI-AgeExtendedSEIR,inc death,2,DE,0.79,0.86,0.8,0.98,0.05,53,1,Germany
All,ILM-EKF,inc death,2,DE,1.27,1.65,0.72,1,0.03,53,1,Germany
All,ITWW-county_repro,inc death,2,DE,1.33,1.85,0.06,0.19,-0.12,52,1,Germany
All,MUNI-ARIMA,inc death,2,DE,0.97,0.92,0.51,0.96,0.07,47,1,Germany
All,USC-SIkJalpha,inc death,2,DE,0.98,1.03,0.41,0.63,-0.13,54,1,Germany
All,itwm-dSEIR,inc death,2,DE,0.83,0.92,0.65,0.93,0.15,54,1,Germany
All,EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.6,1,0.05,55,1,Germany
All,EuroCOVIDhub-ensemble,inc death,3,DE,0.7,0.71,0.71,1,0.01,55,1,Germany
All,HZI-AgeExtendedSEIR,inc death,3,DE,0.78,0.93,0.84,0.98,0.09,54,1,Germany
All,ILM-EKF,inc death,3,DE,1.35,1.85,0.57,0.98,0.05,54,1,Germany
All,ITWW-county_repro,inc death,3,DE,1.41,2.02,0.06,0.19,0.17,53,1,Germany
All,MUNI-ARIMA,inc death,3,DE,1.05,0.98,0.44,1,0.05,48,1,Germany
All,USC-SIkJalpha,inc death,3,DE,0.94,1.08,0.29,0.56,-0.05,55,1,Germany
All,itwm-dSEIR,inc death,3,DE,0.9,1.01,0.64,0.95,0.17,55,1,Germany
All,EuroCOVIDhub-baseline,inc death,4,DE,1,1,0.65,1,0.02,55,1,Germany
All,EuroCOVIDhub-ensemble,inc death,4,DE,0.79,0.81,0.71,1,0.02,55,1,Germany
All,HZI-AgeExtendedSEIR,inc death,4,DE,0.84,1.12,0.82,0.94,0.08,54,1,Germany
All,ILM-EKF,inc death,4,DE,1.93,2.44,0.54,0.93,0.1,54,1,Germany
All,ITWW-county_repro,inc death,4,DE,1.9,2.69,0.06,0.23,0.39,53,1,Germany
All,MUNI-ARIMA,inc death,4,DE,1.03,1,0.57,1,0.06,49,1,Germany
All,USC-SIkJalpha,inc death,4,DE,1.19,1.33,0.22,0.53,-0.07,55,1,Germany
All,itwm-dSEIR,inc death,4,DE,1.57,1.7,0.65,0.95,0.2,55,1,Germany
All,AMM-EpiInvert,inc case,1,DK,1.15,0.89,0.36,1,0.02,12,1,Denmark
All,EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.23,0.84,0.02,81,1,Denmark
All,EuroCOVIDhub-ensemble,inc case,1,DK,0.84,0.6,0.49,0.89,-0.07,81,1,Denmark
All,ILM-EKF,inc case,1,DK,1.22,0.93,0.37,0.86,-0.02,65,1,Denmark
All,MUNI-ARIMA,inc case,1,DK,1.12,1.01,0.39,0.83,-0.05,71,1,Denmark
All,SDSC_ISG-TrendModel,inc case,1,DK,0.83,0.63,0.47,1,-0.17,77,1,Denmark
All,USC-SIkJalpha,inc case,1,DK,2.43,2.41,0.16,0.33,-0.01,81,1,Denmark
All,AMM-EpiInvert,inc case,2,DK,1.25,0.96,0.36,0.91,0.05,12,1,Denmark
All,EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.31,0.83,-0.04,81,1,Denmark
All,EuroCOVIDhub-ensemble,inc case,2,DK,0.84,0.67,0.44,0.88,-0.09,81,1,Denmark
All,ILM-EKF,inc case,2,DK,1.19,0.89,0.29,0.82,-0.02,65,1,Denmark
All,MUNI-ARIMA,inc case,2,DK,1.25,1.07,0.41,0.82,-0.02,71,1,Denmark
All,USC-SIkJalpha,inc case,2,DK,1.77,1.74,0.15,0.27,0.06,81,1,Denmark
All,AMM-EpiInvert,inc case,3,DK,1.24,1,0.2,0.9,0.12,11,1,Denmark
All,EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.36,0.79,-0.02,80,1,Denmark
All,EuroCOVIDhub-ensemble,inc case,3,DK,0.78,0.61,0.4,0.82,-0.11,80,1,Denmark
All,ILM-EKF,inc case,3,DK,0.93,0.72,0.31,0.77,-0.01,64,1,Denmark
All,MUNI-ARIMA,inc case,3,DK,1.1,1.01,0.41,0.84,-0.07,63,1,Denmark
All,USC-SIkJalpha,inc case,3,DK,1.58,1.48,0.1,0.21,-0.03,80,1,Denmark
All,AMM-EpiInvert,inc case,4,DK,1.33,1.18,0.33,1,0.1,10,1,Denmark
All,EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.41,0.77,-0.04,79,1,Denmark
All,EuroCOVIDhub-ensemble,inc case,4,DK,0.81,0.66,0.44,0.8,-0.15,79,1,Denmark
All,ILM-EKF,inc case,4,DK,0.99,0.77,0.26,0.73,-0.04,62,1,Denmark
All,MUNI-ARIMA,inc case,4,DK,1.06,1,0.4,0.82,-0.07,62,1,Denmark
All,USC-SIkJalpha,inc case,4,DK,1.95,1.7,0.08,0.18,-0.07,79,1,Denmark
All,EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.43,0.98,-0.05,81,1,Denmark
All,EuroCOVIDhub-ensemble,inc death,1,DK,0.81,0.81,0.58,0.96,-0.04,81,1,Denmark
All,ILM-EKF,inc death,1,DK,0.91,1.29,0.89,1,0.05,65,1,Denmark
All,MUNI-ARIMA,inc death,1,DK,1.05,0.97,0.39,0.99,-0.04,71,1,Denmark
All,SDSC_ISG-TrendModel,inc death,1,DK,1.01,1,0.67,0.97,0.06,77,1,Denmark
All,USC-SIkJalpha,inc death,1,DK,1.17,1.43,0.36,0.52,-0.14,81,1,Denmark
All,EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.47,0.93,-0.06,81,1,Denmark
All,EuroCOVIDhub-ensemble,inc death,2,DK,0.73,0.71,0.57,0.94,-0.08,81,1,Denmark
All,ILM-EKF,inc death,2,DK,0.78,1.09,0.83,1,0.04,65,1,Denmark
All,MUNI-ARIMA,inc death,2,DK,0.9,0.86,0.52,0.9,-0.06,71,1,Denmark
All,USC-SIkJalpha,inc death,2,DK,1.07,1.29,0.32,0.47,-0.14,81,1,Denmark
All,EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.52,0.89,-0.06,80,1,Denmark
All,EuroCOVIDhub-ensemble,inc death,3,DK,0.72,0.69,0.56,0.94,-0.11,80,1,Denmark
All,ILM-EKF,inc death,3,DK,0.87,1.12,0.8,1,0.02,64,1,Denmark
All,MUNI-ARIMA,inc death,3,DK,0.89,0.85,0.59,0.91,-0.08,69,1,Denmark
All,USC-SIkJalpha,inc death,3,DK,1.03,1.19,0.24,0.39,-0.22,80,1,Denmark
All,EuroCOVIDhub-baseline,inc death,4,DK,1,1,0.58,0.9,-0.07,79,1,Denmark
All,EuroCOVIDhub-ensemble,inc death,4,DK,0.79,0.75,0.54,0.89,-0.11,79,1,Denmark
All,ILM-EKF,inc death,4,DK,1.04,1.28,0.74,1,-0,62,1,Denmark
All,MUNI-ARIMA,inc death,4,DK,0.94,0.9,0.54,0.91,-0.1,68,1,Denmark
All,USC-SIkJalpha,inc death,4,DK,1.1,1.29,0.22,0.39,-0.23,79,1,Denmark
All,EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.25,0.79,0.07,85,1,Estonia
All,EuroCOVIDhub-ensemble,inc case,1,EE,0.75,0.6,0.42,0.89,-0.07,85,1,Estonia
All,ILM-EKF,inc case,1,EE,1.02,0.85,0.36,0.85,-0.05,84,1,Estonia
All,MUNI-ARIMA,inc case,1,EE,0.96,0.98,0.37,0.69,-0.01,75,1,Estonia
All,SDSC_ISG-TrendModel,inc case,1,EE,0.83,0.92,0.5,0.83,-0.06,81,1,Estonia
All,USC-SIkJalpha,inc case,1,EE,0.77,0.69,0.21,0.59,0.03,85,1,Estonia
All,EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.28,0.74,0.08,85,1,Estonia
All,EuroCOVIDhub-ensemble,inc case,2,EE,0.76,0.61,0.39,0.8,-0.06,85,1,Estonia
All,ILM-EKF,inc case,2,EE,1.17,1,0.31,0.75,-0.04,84,1,Estonia
All,MUNI-ARIMA,inc case,2,EE,1.03,1,0.44,0.76,0,75,1,Estonia
All,USC-SIkJalpha,inc case,2,EE,0.68,0.62,0.21,0.48,-0.01,85,1,Estonia
All,EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.27,0.7,0.09,84,1,Estonia
All,EuroCOVIDhub-ensemble,inc case,3,EE,0.75,0.62,0.4,0.76,-0.04,84,1,Estonia
All,ILM-EKF,inc case,3,EE,1.38,1.16,0.31,0.72,-0.05,83,1,Estonia
All,MUNI-ARIMA,inc case,3,EE,0.91,0.78,0.48,0.82,0.03,67,1,Estonia
All,USC-SIkJalpha,inc case,3,EE,0.69,0.64,0.18,0.43,-0.02,84,1,Estonia
All,EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.29,0.67,0.1,83,1,Estonia
All,EuroCOVIDhub-ensemble,inc case,4,EE,0.75,0.64,0.4,0.73,-0.04,83,1,Estonia
All,ILM-EKF,inc case,4,EE,1.77,1.49,0.22,0.69,-0.02,81,1,Estonia
All,MUNI-ARIMA,inc case,4,EE,0.91,0.75,0.44,0.82,-0.01,66,1,Estonia
All,USC-SIkJalpha,inc case,4,EE,0.67,0.64,0.19,0.4,-0.06,83,1,Estonia
All,EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.36,0.88,-0.01,85,1,Estonia
All,EuroCOVIDhub-ensemble,inc death,1,EE,0.81,0.77,0.6,0.96,-0,85,1,Estonia
All,ILM-EKF,inc death,1,EE,0.85,1.28,0.83,1,0.06,84,1,Estonia
All,MUNI-ARIMA,inc death,1,EE,0.94,0.9,0.56,0.91,0.01,75,1,Estonia
All,SDSC_ISG-TrendModel,inc death,1,EE,1.09,1.2,0.39,0.72,-0.31,81,1,Estonia
All,USC-SIkJalpha,inc death,1,EE,0.95,1.13,0.33,0.47,-0.01,85,1,Estonia
All,EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.46,0.89,0.04,85,1,Estonia
All,EuroCOVIDhub-ensemble,inc death,2,EE,0.72,0.7,0.62,0.94,-0.02,85,1,Estonia
All,ILM-EKF,inc death,2,EE,0.9,1.22,0.81,1,0.06,84,1,Estonia
All,MUNI-ARIMA,inc death,2,EE,0.93,0.87,0.53,0.93,0.03,75,1,Estonia
All,USC-SIkJalpha,inc death,2,EE,0.86,1.05,0.34,0.45,-0.02,85,1,Estonia
All,EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.45,0.88,0.05,84,1,Estonia
All,EuroCOVIDhub-ensemble,inc death,3,EE,0.67,0.66,0.58,0.9,-0.05,84,1,Estonia
All,ILM-EKF,inc death,3,EE,0.92,1.2,0.73,1,0.06,83,1,Estonia
All,MUNI-ARIMA,inc death,3,EE,0.91,0.85,0.49,0.95,0,73,1,Estonia
All,USC-SIkJalpha,inc death,3,EE,0.81,0.96,0.37,0.46,-0.04,84,1,Estonia
All,EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.47,0.82,0.06,83,1,Estonia
All,EuroCOVIDhub-ensemble,inc death,4,EE,0.66,0.65,0.54,0.9,-0.08,83,1,Estonia
All,ILM-EKF,inc death,4,EE,1.09,1.33,0.67,0.96,0.07,81,1,Estonia
All,MUNI-ARIMA,inc death,4,EE,0.9,0.83,0.44,0.97,0.01,72,1,Estonia
All,USC-SIkJalpha,inc death,4,EE,0.75,0.89,0.29,0.53,-0.1,83,1,Estonia
All,EuroCOVIDhub-baseline,inc case,1,ES,1,1,0.45,0.92,0,73,1,Spain
All,EuroCOVIDhub-ensemble,inc case,1,ES,0.93,0.8,0.68,0.9,-0.05,73,1,Spain
All,ILM-EKF,inc case,1,ES,1.08,0.98,0.47,0.79,0.02,66,1,Spain
All,MUNI-ARIMA,inc case,1,ES,0.78,0.77,0.48,0.88,-0.02,64,1,Spain
All,SDSC_ISG-TrendModel,inc case,1,ES,0.84,0.98,0.71,1,-0.04,70,1,Spain
All,UC3M-EpiGraph,inc case,1,ES,2.43,2.66,0.19,0.54,0.06,26,1,Spain
All,USC-SIkJalpha,inc case,1,ES,1.22,1.18,0.22,0.62,-0.1,73,1,Spain
All,EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.49,0.9,-0,71,1,Spain
All,EuroCOVIDhub-ensemble,inc case,2,ES,1.08,0.83,0.58,0.89,-0.08,71,1,Spain
All,ILM-EKF,inc case,2,ES,1.54,1.36,0.34,0.68,-0.01,65,1,Spain
All,MUNI-ARIMA,inc case,2,ES,0.94,0.84,0.37,0.79,0.07,62,1,Spain
All,UC3M-EpiGraph,inc case,2,ES,1.63,1.66,0.29,0.5,0.12,24,1,Spain
All,USC-SIkJalpha,inc case,2,ES,1.38,1.17,0.15,0.45,-0.15,71,1,Spain
All,EuroCOVIDhub-baseline,inc case,3,ES,1,1,0.49,0.87,0.02,69,1,Spain
All,EuroCOVIDhub-ensemble,inc case,3,ES,1.04,0.84,0.51,0.83,-0.08,69,1,Spain
All,ILM-EKF,inc case,3,ES,1.69,1.51,0.31,0.63,-0.02,65,1,Spain
All,MUNI-ARIMA,inc case,3,ES,1.12,1.04,0.38,0.82,0.05,56,1,Spain
All,USC-SIkJalpha,inc case,3,ES,1.05,0.96,0.2,0.48,-0.21,69,1,Spain
All,EuroCOVIDhub-baseline,inc case,4,ES,1,1,0.48,0.82,-0,67,1,Spain
All,EuroCOVIDhub-ensemble,inc case,4,ES,1.05,0.83,0.43,0.82,-0.08,67,1,Spain
All,ILM-EKF,inc case,4,ES,2.17,1.94,0.23,0.68,-0.04,62,1,Spain
All,MUNI-ARIMA,inc case,4,ES,1.09,1.01,0.35,0.78,0.05,54,1,Spain
All,USC-SIkJalpha,inc case,4,ES,0.99,0.94,0.18,0.43,-0.23,67,1,Spain
All,EuroCOVIDhub-baseline,inc death,1,ES,1,1,0.57,1,0.06,76,1,Spain
All,EuroCOVIDhub-ensemble,inc death,1,ES,0.85,0.8,0.55,0.93,0.11,76,1,Spain
All,ILM-EKF,inc death,1,ES,1.15,1.05,0.65,0.97,0.08,69,1,Spain
All,MUNI-ARIMA,inc death,1,ES,1.09,0.94,0.5,0.88,0.05,66,1,Spain
All,SDSC_ISG-TrendModel,inc death,1,ES,1.19,1.24,0.5,0.93,0.09,72,1,Spain
All,USC-SIkJalpha,inc death,1,ES,1.01,1.11,0.31,0.37,0.02,75,1,Spain
All,EuroCOVIDhub-baseline,inc death,2,ES,1,1,0.77,1,0.05,75,1,Spain
All,EuroCOVIDhub-ensemble,inc death,2,ES,0.81,0.7,0.6,0.92,0.08,75,1,Spain
All,ILM-EKF,inc death,2,ES,1.25,1.08,0.57,0.94,0.09,68,1,Spain
All,MUNI-ARIMA,inc death,2,ES,1.15,0.92,0.57,0.92,0.04,65,1,Spain
All,USC-SIkJalpha,inc death,2,ES,0.92,0.85,0.19,0.32,0.05,74,1,Spain
All,EuroCOVIDhub-baseline,inc death,3,ES,1,1,0.86,1,0.07,73,1,Spain
All,EuroCOVIDhub-ensemble,inc death,3,ES,0.75,0.61,0.62,0.96,0.05,73,1,Spain
All,ILM-EKF,inc death,3,ES,1.25,1.1,0.54,0.91,0.08,67,1,Spain
All,MUNI-ARIMA,inc death,3,ES,1.21,0.93,0.5,0.95,0.07,62,1,Spain
All,EuroCOVIDhub-baseline,inc death,4,ES,1,1,0.89,1,0.06,72,1,Spain
All,EuroCOVIDhub-ensemble,inc death,4,ES,0.68,0.61,0.65,0.94,0.03,72,1,Spain
All,ILM-EKF,inc death,4,ES,1.34,1.29,0.52,0.78,0.04,65,1,Spain
All,MUNI-ARIMA,inc death,4,ES,1.19,0.93,0.56,0.93,0.05,61,1,Spain
All,EuroCOVIDhub-baseline,inc case,1,FI,1,1,0.13,0.72,0.08,54,1,Finland
All,EuroCOVIDhub-ensemble,inc case,1,FI,1.07,0.95,0.39,0.8,0.04,54,1,Finland
All,MUNI-ARIMA,inc case,1,FI,1.27,1.34,0.19,0.5,-0.04,48,1,Finland
All,SDSC_ISG-TrendModel,inc case,1,FI,1.53,1.85,0.44,0.83,-0.12,50,1,Finland
